species,region,cell_type,hemilineage,known_nt,known_nt_source,known_nt_evidence,known_nt_confidence
adult_drosophila_melanogaster,VNC,IN01A059,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A003,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A044,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A052,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A011,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A036,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A027,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A029,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A012,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A039,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,NA,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A013,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A032,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A043,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A057,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A016,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A007,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A023,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A042,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN01A021,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN01A006,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A055,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A010,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A015,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A025,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A038,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A080,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A031,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN01A001,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A005,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A009,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A068,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A026,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A037,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A035,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A019,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A063,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A078,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A065,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A076,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A062,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A082,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A001,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A085,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A086,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A028,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A004,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A002,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A008,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A050,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A017,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A034,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A064,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A053,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A030,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A020,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A074,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A054,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A077,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A047,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A056,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A072,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A070,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A048,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A058,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A067,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A018,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN01A033,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A060,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A024,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A066,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN01A046,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A045,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A049,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A061,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A040,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A041,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A075,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A081,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A069,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A022,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A073,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A083,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A071,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01A079,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN01A014,01A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01B006,01B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01B004,01B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN01B003,01B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01B007,01B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01B013,01B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01B015,01B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01B014,01B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01B011,01B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01B008,01B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01B005,01B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01B012,01B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01B010,01B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01B009,01B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01B001,01B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN01B002,01B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN01B012,01B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A025,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A004,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A045,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A041,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A003,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A002,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A033,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A048,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A010,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A009,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A011,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A008,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A031,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A020,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A015,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A023,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A022,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A017,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A030,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN02A001,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A047,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A040,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN02A019,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A036,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A044,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A026,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A032,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A006,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A049,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN02A005,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A016,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A018,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A042,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A035,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A028,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A029,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A027,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN02A013,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A007,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A034,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A039,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A024,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A046,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A038,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN02A037,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN02A043,02A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN03A011,03A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN03A007,03A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN03A009,03A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN03A004,03A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN03A013,03A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN03A012,03A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN03A003,03A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN03A001,03A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN03A002,03A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN03A010,03A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN03A005,03A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN03A006,03A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN03A008,03A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN03A001,03A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN03A004,03A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04A001,04A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN04A001,04A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B018,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B017,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B039,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B026,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B003,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B022,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B020,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B031,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B028,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B007,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B036,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN04B002,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B033,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B030,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B043,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B032,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B038,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B004,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B041,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B016,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B001,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B044,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN04B014,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B006,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B042,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B045,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN04B003,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN04B001,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B008,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B005,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B013,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B040,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B021,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B024,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B025,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B029,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B037,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B010,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B012,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN04B008,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B011,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B035,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B027,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B009,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B015,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B023,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B019,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN04B034,04B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05A001,05A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05A004,05A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05A002,05A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05A003,05A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05A001,05A,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B008,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05B002,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B005,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B011,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B006,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05B007,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B003,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05B021,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B009,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05B016,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B007,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05B006,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05B017,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05B009,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B012,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05B005,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B004,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05B018,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05B012,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B021,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05B004,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05B001,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B014,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B001,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05B019,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B002,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05B013,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B027,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B018,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05B022,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN05B010,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B020,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B023,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B025,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B017,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B026,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B024,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B028,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B015,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN05B010,05B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN06B001,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN06B025,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN06B072,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN06B008,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN06B083,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN06B004,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN06B037,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN06B026,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN06B068,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN06B027,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN06B024,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN06B044,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN06B048,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN06B030,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN06B014,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN06B018,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN06B005,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN06B045,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN06B015,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN06B050,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN06B012,06B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN06B013,06B,gaba,Lacin et al. 2019,FISH,3
